1.459292507171630859e+01,1.611427545547485352e+00
3.819249629974365234e+00,-6.537210464477539062e+00
-6.002988338470458984e+00,-1.408003616333007812e+01
-1.855278015136718750e+01,4.288004398345947266e+00
1.416980361938476562e+01,-1.692263031005859375e+01
1.429186248779296875e+01,-8.697872161865234375e+00
4.982540130615234375e+00,7.912436008453369141e+00
1.306013941764831543e+00,2.398633480072021484e+00
-1.583372056484222412e-01,6.356377601623535156e-01
6.521970748901367188e+00,7.050754547119140625e+00
-6.783180236816406250e-01,-3.707922697067260742e+00
2.141744804382324219e+01,7.375930309295654297e+00
-5.713774681091308594e+00,-1.042012500762939453e+01
4.228510856628417969e+00,-2.067051315307617188e+01
-1.934601974487304688e+01,5.939484834671020508e-01
-6.459433555603027344e+00,-2.276512336730957031e+01
7.816828250885009766e+00,-7.083723068237304688e+00
1.449989891052246094e+01,-3.793658971786499023e+00
-1.363724994659423828e+01,4.009959995746612549e-01
-1.411945056915283203e+01,2.729797065258026123e-01
-7.164400577545166016e+00,4.466615319252014160e-01
1.643407440185546875e+01,1.456400871276855469e+01
1.365263080596923828e+01,1.394892787933349609e+01
-1.506260871887207031e+01,-4.420732975006103516e+00
5.600825786590576172e+00,3.780503034591674805e+00
1.959364891052246094e+01,-1.257563877105712891e+01
-1.393073272705078125e+01,1.896409988403320312e-01
2.716069221496582031e+00,7.880381107330322266e+00
4.999878883361816406e+00,1.290939998626708984e+01
-2.278211021423339844e+01,-5.015350818634033203e+00
-1.575821590423583984e+01,5.855080127716064453e+00
2.345984840393066406e+01,3.115339517593383789e+00
-5.812335014343261719e-01,-2.860351800918579102e+00
4.451010227203369141e+00,1.051766204833984375e+01
5.983272075653076172e+00,-1.136508178710937500e+01
4.451010227203369141e+00,1.051766204833984375e+01
1.269725084304809570e+00,-1.370527935028076172e+01
9.987154006958007812e+00,-2.016901016235351562e+00
1.143201065063476562e+01,-1.375308132171630859e+01
-1.152888488769531250e+01,3.000357151031494141e+00
-2.103406906127929688e+01,2.413395404815673828e+00
1.683152770996093750e+01,-3.293345212936401367e+00
1.615145874023437500e+01,-4.528502941131591797e+00
-1.516139984130859375e+01,9.306145906448364258e-01
-1.482175827026367188e+01,-1.384291267395019531e+01
-1.391233348846435547e+01,1.948879241943359375e+01
-1.391241931915283203e+01,1.948883438110351562e+01
1.052361297607421875e+01,5.304931640625000000e+00
-1.623662471771240234e+00,-2.097007942199707031e+01
-1.392884135246276855e+00,8.139521598815917969e+00
-9.884680747985839844e+00,9.809314727783203125e+00
-6.536663055419921875e+00,2.094303703308105469e+01
1.551024150848388672e+01,-1.739940261840820312e+01
-7.382626533508300781e+00,-2.893126606941223145e-01
8.645860671997070312e+00,-2.452320575714111328e+00
1.238257312774658203e+01,4.622273445129394531e+00
1.898818969726562500e+00,-1.261930561065673828e+01
1.600635528564453125e+01,1.728952169418334961e+00
1.003009080886840820e+00,-8.672760009765625000e+00
-5.362664699554443359e+00,4.928193092346191406e+00
6.728575825691223145e-01,2.031491470336914062e+01
7.440181732177734375e+00,1.656937599182128906e+01
2.554985761642456055e+00,4.976117134094238281e+00
1.709500503540039062e+01,4.121130943298339844e+00
1.292718124389648438e+01,-1.958690071105957031e+01
-1.038418197631835938e+01,-1.781187248229980469e+01
-1.720357322692871094e+01,9.300274252891540527e-01
-1.080974483489990234e+01,-3.592916131019592285e-01
-1.439196491241455078e+01,-1.310682201385498047e+01
1.012867069244384766e+01,-1.503162002563476562e+01
7.048846244812011719e+00,-1.004126930236816406e+01
-6.445070266723632812e+00,7.919518470764160156e+00
-6.659515857696533203e+00,8.800901412963867188e+00
1.139700222015380859e+01,-2.146481275558471680e+00
-5.541507005691528320e-01,-1.385614871978759766e+01
1.565912342071533203e+01,-3.166745007038116455e-01
3.053842782974243164e+00,-1.079050600528717041e-01
8.607676506042480469e+00,-7.444390296936035156e+00
-5.093131542205810547e+00,9.934761047363281250e+00
2.549553632736206055e+00,1.029395103454589844e+01
7.586516380310058594e+00,4.389919757843017578e+00
1.481442093849182129e+00,-1.994463920593261719e+01
-1.007271385192871094e+01,3.118313550949096680e+00
-4.776989936828613281e+00,-1.116278052330017090e+00
3.967603445053100586e+00,-4.975930213928222656e+00
9.050887107849121094e+00,1.469572734832763672e+01
-8.434944152832031250e+00,1.607750415802001953e+00
-6.459433555603027344e+00,-2.276512336730957031e+01
8.657868385314941406e+00,6.824544906616210938e+00
-1.915282440185546875e+01,-5.254742145538330078e+00
3.766211271286010742e-01,1.806873512268066406e+01
1.395856857299804688e+01,-1.797622108459472656e+01
-6.306694030761718750e+00,-8.840998411178588867e-01
-1.785404968261718750e+01,2.321505546569824219e+00
8.176591873168945312e+00,1.061770057678222656e+01
8.556896209716796875e+00,8.790374755859375000e+00
-1.807431221008300781e+01,7.175689220428466797e+00
-3.718835592269897461e+00,7.760485172271728516e+00
-1.543922543525695801e+00,-1.540745353698730469e+01
1.143088054656982422e+01,-1.554972934722900391e+01
1.742148780822753906e+01,-5.821531295776367188e+00
-1.028404712677001953e+01,-2.848594784736633301e-01
-1.752575755119323730e+00,1.720471191406250000e+01
-2.278207969665527344e+01,-5.015331268310546875e+00
-8.870239257812500000e+00,-1.009462738037109375e+01
-1.141506862640380859e+01,-1.233824634552001953e+01
5.447777748107910156e+00,-1.516021823883056641e+01
1.867613601684570312e+01,1.190325927734375000e+01
-8.778001785278320312e+00,-5.456715583801269531e+00
4.379158914089202881e-01,6.305304050445556641e+00
-8.011398315429687500e+00,-1.034095478057861328e+01
-7.998345375061035156e+00,-1.034044456481933594e+01
7.514288902282714844e+00,5.390601158142089844e+00
-5.397515296936035156e+00,-1.754612731933593750e+01
1.198611545562744141e+01,7.190671443939208984e+00
-1.448026561737060547e+01,3.432868793606758118e-02
1.021118998527526855e+00,-1.156426429748535156e+01
-1.491099357604980469e+01,-1.785105705261230469e+01
-1.491211986541748047e+01,-1.785148429870605469e+01
7.701314449310302734e+00,1.803522706031799316e+00
7.595440387725830078e+00,1.294854164123535156e+00
1.470067787170410156e+01,-9.320876121520996094e+00
6.569291591644287109e+00,-6.038169860839843750e+00
-7.397766113281250000e+00,-1.539595985412597656e+01
1.362706089019775391e+01,-1.317346572875976562e+01
1.334607887268066406e+01,1.964587450027465820e+00
1.052361297607421875e+01,5.304931640625000000e+00
7.550080299377441406e+00,-9.135175704956054688e+00
-8.199097633361816406e+00,-1.258632946014404297e+01
-1.802261924743652344e+01,-4.971971035003662109e+00
-8.216588973999023438e+00,-1.055621528625488281e+01
7.700608253479003906e+00,1.804100990295410156e+00
-1.921246719360351562e+01,-5.230405330657958984e+00
8.943481445312500000e+00,9.004807472229003906e+00
-9.829278945922851562e+00,1.579416990280151367e+00
-3.608703613281250000e+00,9.955652952194213867e-01
-9.268445968627929688e+00,-9.942403793334960938e+00
5.002700686454772949e-01,-1.417748832702636719e+01
-1.039627647399902344e+01,2.963728189468383789e+00
-2.086433982849121094e+01,6.018370985984802246e-01
-4.530421257019042969e+00,1.370041561126708984e+01
-4.076297760009765625e+00,-1.303003787994384766e+00
-6.689865112304687500e+00,-8.360718727111816406e+00
-8.151150703430175781e+00,-6.432741165161132812e+00
-8.080836296081542969e+00,-6.510990142822265625e+00
3.936502933502197266e+00,-4.739649295806884766e+00
1.383457946777343750e+01,-3.832190275192260742e+00
-2.155118465423583984e+00,-1.363805294036865234e+01
1.976934671401977539e+00,-1.335693454742431641e+01
-2.115891647338867188e+01,2.283371448516845703e+00
8.247022628784179688e-01,-1.311010074615478516e+01
4.717400550842285156e+00,4.187024593353271484e+00
-1.636886405944824219e+01,-1.177623939514160156e+01
-1.559798240661621094e+01,7.932204008102416992e-01
-1.988539695739746094e+00,1.509405231475830078e+01
4.991645336151123047e+00,9.353032112121582031e+00
3.541257083415985107e-01,-3.908240795135498047e+00
-1.445013618469238281e+01,-8.365680694580078125e+00
4.314727783203125000e+00,-2.848459780216217041e-01
3.689908027648925781e+00,-8.033595085144042969e+00
-1.953358268737792969e+01,-1.386911201477050781e+01
1.334924697875976562e+01,1.960413455963134766e+00
7.169631004333496094e+00,8.067659378051757812e+00
-1.781908392906188965e+00,9.658946037292480469e+00
-1.419581031799316406e+01,6.358295917510986328e+00
1.299046707153320312e+01,-6.897096633911132812e+00
-8.410203933715820312e+00,2.049942255020141602e+00
3.260803699493408203e+00,2.293227195739746094e+01
-9.818516731262207031e+00,1.512661814689636230e+00
2.912478446960449219e+00,-1.722961306571960449e+00
1.588738918304443359e+01,5.303675174713134766e+00
-1.295114898681640625e+01,-9.844660758972167969e+00
-1.728824424743652344e+01,6.998977661132812500e+00
2.297342491149902344e+01,-2.069758415222167969e+00
-1.097773742675781250e+01,-1.266641902923583984e+01
-1.812672615051269531e+01,-3.334948301315307617e+00
-4.479746341705322266e+00,-1.242726230621337891e+01
1.355751228332519531e+01,1.625357246398925781e+01
5.292070388793945312e+00,6.160811901092529297e+00
7.593279361724853516e+00,6.070405483245849609e+00
1.417750453948974609e+01,6.026459693908691406e+00
1.441056251525878906e+01,5.056262493133544922e+00
8.712775230407714844e+00,-2.863694429397583008e+00
7.264310836791992188e+00,3.160299301147460938e+00
-1.271214008331298828e+00,3.714830636978149414e+00
1.211188125610351562e+01,-3.746450185775756836e+00
1.565870475769042969e+01,-3.173183202743530273e-01
1.551038646697998047e+01,-1.739926147460937500e+01
-1.160673379898071289e+00,-1.096894741058349609e+01
2.866743564605712891e+00,1.231423187255859375e+01
-1.770676255226135254e+00,-2.305506515502929688e+01
1.073425006866455078e+01,3.682405471801757812e+00
-1.038418197631835938e+01,-1.781187248229980469e+01
1.261135768890380859e+01,4.587985992431640625e+00
1.258569622039794922e+01,-2.605009555816650391e+00
6.401793003082275391e+00,4.672089576721191406e+00
-7.652577400207519531e+00,-4.369294166564941406e+00
-1.225528240203857422e+00,6.433399200439453125e+00
3.083419799804687500e+00,-4.454094886779785156e+00
6.069967269897460938e+00,-2.091703605651855469e+01
2.533462047576904297e+00,-1.356771659851074219e+01
-1.300436782836914062e+01,-2.769554138183593750e+00
-1.374785327911376953e+01,-4.618781089782714844e+00
-1.936828255653381348e+00,2.528464317321777344e+00
1.862494200468063354e-01,-1.440138244628906250e+01
-1.732594299316406250e+01,-9.961819648742675781e+00
-2.193448543548583984e+00,1.100190448760986328e+01
5.287276268005371094e+00,7.651242256164550781e+00
-6.684854984283447266e+00,1.419187450408935547e+01
-1.025121498107910156e+01,8.919817924499511719e+00
1.108163738250732422e+01,6.545574188232421875e+00
8.758176803588867188e+00,-1.939931750297546387e+00
1.023159217834472656e+01,-1.034651756286621094e+01
2.717267990112304688e+00,-1.144310855865478516e+01
5.199063777923583984e+00,-7.430485248565673828e+00
2.756562948226928711e+00,-1.882521629333496094e+01
2.647970676422119141e+00,4.549181461334228516e+00
-9.326703071594238281e+00,-7.223554134368896484e+00
-4.156990051269531250e+00,4.006943225860595703e+00
1.080496120452880859e+01,-3.505784034729003906e+00
3.582739591598510742e+00,1.359680080413818359e+01
3.483329534530639648e+00,8.812885284423828125e+00
3.690344095230102539e+00,1.139199924468994141e+01
-1.645363235473632812e+01,-1.355961203575134277e+00
-2.021977043151855469e+01,4.445378780364990234e+00
-7.773890972137451172e+00,1.376966667175292969e+01
-1.911934661865234375e+01,-1.860683083534240723e+00
-7.662894248962402344e+00,1.087195873260498047e+01
-5.530878305435180664e-01,-1.385649299621582031e+01
1.821566390991210938e+01,-8.961622238159179688e+00
1.964062118530273438e+01,-2.681970119476318359e+00
1.964622688293457031e+01,-2.687999010086059570e+00
1.852206993103027344e+01,1.231006145477294922e+00
1.633727645874023438e+01,1.025672531127929688e+01
4.999878883361816406e+00,1.290939998626708984e+01
3.766211271286010742e-01,1.806873512268066406e+01
8.943481445312500000e+00,9.004807472229003906e+00
-5.820737361907958984e+00,-8.482911109924316406e+00
-7.063498020172119141e+00,-1.286057382822036743e-01
